Reference, Area, 1999/00-2001/02,2000/01-2002/03,2001/02-2003/04,2002/03-2004/05,2003/04-2005/06,2004/05-2006/07,2005/06-2007/08,2006/07-2008/09,2007/08-2009/10,2008/09-2010/11,2009/10-2011/12,2010/11-2012/13,2011/12-2013/14,2012/13-2014/15,2013/14-2015/16,2014/15-2016/17,2015/16-2017/18,2016/17-2018/19
http://statistics.gov.scot/id/statistical-geography/S13002543,Annandale North,18.33,17.04,13.64,13.57,12.66,12.66,13.02,14.29,15.85,13.61,12.24,9.56,12.95,11.69,8.97,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002890,Annandale North,"","","","","","","","","","","","","","","",7.05,6.04,6.96
http://statistics.gov.scot/id/statistical-geography/S13002542,Annandale South,19.19,18.67,19.61,18.75,18.72,16.84,16.16,15.57,16.74,16.96,16.91,15.5,15.91,16.18,16.88,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002889,Annandale South,"","","","","","","","","","","","","","","",16.07,12.42,8.18
http://statistics.gov.scot/id/statistical-geography/S13002553,Annick,14.47,13.93,12.6,13.33,16.11,14.57,16.55,15.44,14.37,10.31,9.14,9.78,9.2,6.79,3.77,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002892,Annick,"","","","","","","","","","","","","","","",3.95,5.29,6.74
http://statistics.gov.scot/id/statistical-geography/S13002514,Arbroath East and Lunan,33.01,30.05,29.02,21.83,20,15.67,18.92,21.73,24.31,21.52,17.84,19.92,17.97,17.07,12.5,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002873,Arbroath East and Lunan,"","","","","","","","","","","","","","","",15.61,16.77,18.62
http://statistics.gov.scot/id/statistical-geography/S13002513,Arbroath West and Letham,17.84,17.02,14.97,12.43,10.81,9.41,10.26,11.25,11.82,13.59,13.53,12.95,9.17,7.21,4.1,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002872,"Arbroath West, Letham and Friockheim","","","","","","","","","","","","","","","",5.03,4.74,7.34
http://statistics.gov.scot/id/statistical-geography/S13002708,Ardrossan and Arran,24.26,24.58,24.79,20.87,17.12,17.24,15.23,16.16,14.02,17.76,15.46,15.76,13.5,15.18,14.06,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003036,Ardrossan and Arran,"","","","","","","","","","","","","","","",13.64,14.29,12.38
http://statistics.gov.scot/id/statistical-geography/S13002828,Armadale and Blackridge,19.91,19.4,20,22.11,20.35,17.54,15.87,14.05,9.57,9.02,8.53,10.94,8.51,8.55,8.48,7.38,8.28,7.59
http://statistics.gov.scot/id/statistical-geography/S13002791,Avondale and Stonehouse,6.01,5.61,6.86,9.57,11.83,11.7,11.29,11.88,10.71,10.7,10.8,11.05,10.8,7.88,7.43,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003099,Avondale and Stonehouse,"","","","","","","","","","","","","","","",5.7,3.8,2.75
http://statistics.gov.scot/id/statistical-geography/S13002782,Ayr East,17.86,16.75,18.69,17.8,16.85,15.47,18.28,22.54,20.61,18.18,13.17,11.69,7.36,7.33,7.5,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003090,Ayr East,"","","","","","","","","","","","","","","",8.16,4.93,3.76
http://statistics.gov.scot/id/statistical-geography/S13002781,Ayr North,25.09,26.32,23.55,25.89,26.07,27.02,23.59,21.36,20.59,19.76,20,19.3,17.26,14.48,14.08,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003089,Ayr North,"","","","","","","","","","","","","","","",15.95,13.17,10.97
http://statistics.gov.scot/id/statistical-geography/S13002783,Ayr West,8.73,7.46,11.9,11.56,15.33,12.33,14.09,12.35,13.58,13.07,11.81,8.45,5.66,4.35,3.92,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003091,Ayr West,"","","","","","","","","","","","","","","",5.07,6.08,4.26
http://statistics.gov.scot/id/statistical-geography/S13002682,Badenoch and Strathspey,10.16,12.07,13.16,9.57,9.77,9.68,10.65,9.29,7.34,6.83,7.95,8.55,8.28,7.14,6.02,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003009,Badenoch and Strathspey,"","","","","","","","","","","","","","","",4.44,2.11,3.76
http://statistics.gov.scot/id/statistical-geography/S13002660,Baillieston,19.95,18.05,18.74,18.31,18.02,19.41,19.21,18.26,15.55,16.27,15.02,13.66,10.63,9.03,8.65,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002986,Baillieston,"","","","","","","","","","","","","","","",6.8,6.94,5.34
http://statistics.gov.scot/id/statistical-geography/S13002559,Ballochmyle,25.73,25,22.94,21.88,21.72,20.6,21,18.14,19.91,20.28,20,17.19,13.54,13.71,13.85,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002898,Ballochmyle,"","","","","","","","","","","","","","","",15.12,12.3,11.63
http://statistics.gov.scot/id/statistical-geography/S13002504,Banchory and Mid Deeside,5.75,5.88,5.06,4.44,3.09,2.73,0.9,1.67,3.08,3.42,4.85,4.08,3.25,1.33,0,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002863,Banchory and Mid Deeside,"","","","","","","","","","","","","","","",0,3.12,3.23
http://statistics.gov.scot/id/statistical-geography/S13002489,Banff and District,9.09,9.17,14.02,17.12,17.48,13.27,13.91,15.27,14.6,12.95,10.37,11.48,13.76,13.19,8.91,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002848,Banff and District,"","","","","","","","","","","","","","","",3.42,6.94,5.67
http://statistics.gov.scot/id/statistical-geography/S13002813,Bannockburn,18.04,15.76,13.3,14.63,20.2,19.69,18.39,10.31,12.26,15.31,18.72,18,11.98,9.39,8.29,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003121,Bannockburn,"","","","","","","","","","","","","","","",9.09,8.02,8.33
http://statistics.gov.scot/id/statistical-geography/S13002600,"Barraigh, Bhatarsaigh, Eirisgeigh agus Uibhist a Deas",30,14.29,15,20,20,12,7.14,10,14.81,14.29,7.41,16,20,21.74,7.14,3.03,2.94,3.23
http://statistics.gov.scot/id/statistical-geography/S13002578,Barrhead,19.29,16.17,15.81,17.24,19.01,20.33,20.64,21.97,17.57,17.45,14.29,15.31,12.23,9.05,8.93,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002914,"Barrhead, Liboside and Uplawmoor","","","","","","","","","","","","","","","",9.54,8.84,6.72
http://statistics.gov.scot/id/statistical-geography/S13002827,Bathgate,16.14,11.97,13.4,13.64,14.5,10.2,10.24,8.56,8.2,8.09,8.79,11.98,10.11,8.22,7.98,6.77,7.85,6.85
http://statistics.gov.scot/id/statistical-geography/S13002563,Bearsden North,2.96,4.61,3.36,4.17,6.98,7.58,6.33,3.64,2.83,2.44,2.46,1.54,2.19,1.37,0.66,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002902,Bearsden North,"","","","","","","","","","","","","","","",0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S13002564,Bearsden South,10.28,9.47,10.39,5.08,4,4.41,3.8,3.49,4.35,4.1,3.65,2.14,1.52,0.69,0,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002903,Bearsden South,"","","","","","","","","","","","","","","",0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S13002601,Beinn na Foghla agus Uibhist a Tuath,5.88,3.45,6.06,16.13,22.73,20,13.64,16.67,22.73,23.33,16.67,12.9,7.69,7.41,8,4,4.17,0.00
http://statistics.gov.scot/id/statistical-geography/S13002725,Bellshill,21.03,22.91,21.05,20.2,20,20.18,17.52,15.64,14.23,15.32,16.02,16.81,13.9,12.23,10.75,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003056,Bellshill,"","","","","","","","","","","","","","","",13.33,12.12,11.67
http://statistics.gov.scot/id/statistical-geography/S13002904,Bishopbriggs North and Campsie,"","","","","","","","","","","","","","","",2.71,2.9,3.63
http://statistics.gov.scot/id/statistical-geography/S13002566,Bishopbriggs North and Torrance,9.35,11.11,9.01,11.11,5.94,3.48,3.31,5.26,8.11,6.96,6.6,5.22,3.96,2.59,2.31,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002833,Bishopbriggs South,7.79,9.43,9.15,8.16,6.12,6.94,8.02,9.26,8.28,6.92,4.19,4.35,5.56,5.81,3.18,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002905,Bishopbriggs South,"","","","","","","","","","","","","","","",2.19,2.02,2.11
http://statistics.gov.scot/id/statistical-geography/S13002759,"Bishopton, Bridge of Weir & Langbank",10.32,10.92,9.29,6.98,4.07,4.76,5.17,6.3,5.83,5.69,4.8,3.94,1.83,3.33,4.4,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003085,"Bishopton, Bridge of Weir and Langbank","","","","","","","","","","","","","","","",3.95,2.13,0.00
http://statistics.gov.scot/id/statistical-geography/S13002671,Black Isle,5.68,7.61,8.86,9.89,7.69,5.26,4.17,1.11,4.44,4.12,4.44,6.59,7.61,7.22,2.8,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002998,Black Isle,"","","","","","","","","","","","","","","",2.61,4.72,5.1
http://statistics.gov.scot/id/statistical-geography/S13002740,Blairgowrie and Glens,25.38,22.41,18.35,12.04,10.17,8.57,9.49,13.21,12.96,11.39,9.29,9.92,10.57,7.58,6.35,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003065,Blairgowrie and Glens,"","","","","","","","","","","","","","","",4.67,6.06,3.81
http://statistics.gov.scot/id/statistical-geography/S13002801,Blantyre,21.19,20.78,20.66,19.03,16.42,15.94,15.25,16.97,16.13,19.26,15.51,13.82,10.84,9.51,8.91,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003109,Blantyre,"","","","","","","","","","","","","","","",8.97,9.85,10.05
http://statistics.gov.scot/id/statistical-geography/S13002609,Bo'ness and Blackness,16.18,15.98,16.4,15.5,14.04,13.17,13.85,15.52,11.72,10.77,8.87,10.12,9.84,7.73,7.98,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002613,Bonnybridge and Larbert,11.45,10.53,8.81,8.26,9.65,10.26,10.1,9.78,10.06,11.11,8.92,8.52,8.37,8.1,7.92,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002940,Bonnybridge and Larbert,"","","","","","","","","","","","","","","",7.21,7.23,3.56
http://statistics.gov.scot/id/statistical-geography/S13002691,Bonnyrigg,8.53,11.37,13.9,14.22,11.86,9.68,9.22,9.68,9.77,10.56,10.74,8.47,7.83,7.46,8.81,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003019,Bonnyrigg,"","","","","","","","","","","","","","","",6.63,5.46,5.1
http://statistics.gov.scot/id/statistical-geography/S13002802,Bothwell and Uddingston,12.08,9.52,7.41,6.11,5.43,7.05,7.83,11.3,9.38,7.43,4.83,7.33,8.75,6.49,3.68,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003110,Bothwell and Uddingston,"","","","","","","","","","","","","","","",1.97,2.35,2.33
http://statistics.gov.scot/id/statistical-geography/S13002936,Bo’ness and Blackness,"","","","","","","","","","","","","","","",6.31,5.63,3.29
http://statistics.gov.scot/id/statistical-geography/S13002509,Brechin and Edzell,16.94,17.86,19.17,16.67,16.56,11.88,14.12,16.37,19.75,18.18,17.12,18.59,18.01,16.23,14.29,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002868,Brechin and Edzell,"","","","","","","","","","","","","","","",12.68,11.19,11.2
http://statistics.gov.scot/id/statistical-geography/S13002477,Bridge of Don,9.82,9.54,8.53,6.29,5.45,3.32,3.7,3.5,3.87,3.33,5.12,5.12,4.67,3.55,2.27,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002836,Bridge of Don,"","","","","","","","","","","","","","","",2.26,1.72,1.91
http://statistics.gov.scot/id/statistical-geography/S13002821,"Broxburn, Uphall and Winchburgh",15.29,14.98,11.88,13.62,11.66,9.86,11.55,8.84,9.77,6.45,8.02,6.79,11.26,14.56,15.48,10.44,9.31,8.49
http://statistics.gov.scot/id/statistical-geography/S13002640,"Buckhaven, Methil and Wemyss Villages",26.18,27.43,27.14,28.72,24.92,23.75,24.62,26.8,30.42,29.17,25.75,22.46,19.73,20.96,22.99,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002966,"Buckhaven, Methil and Wemyss Villages","","","","","","","","","","","","","","","",23.68,23.2,21.2
http://statistics.gov.scot/id/statistical-geography/S13002698,Buckie,17.17,15.09,20.39,24.41,25.93,23.24,18.57,20.95,19.86,22.76,20.61,21.43,20.55,16.55,12.69,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003026,Buckie,"","","","","","","","","","","","","","","",9.29,10.06,7.69
http://statistics.gov.scot/id/statistical-geography/S13002627,"Burntisland, Kinghorn and Western Kirkcaldy",12.12,12.8,14.29,12.73,11.52,11.67,14.42,15.6,17.98,15.88,14.53,11.68,11.11,11.83,9.55,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002953,"Burntisland, Kinghorn and Western Kirkcaldy","","","","","","","","","","","","","","","",10.59,11.8,9.94
http://statistics.gov.scot/id/statistical-geography/S13002582,"Busby, Clarkston and Eaglesham",3.76,4.23,5.52,5.26,7.38,6.67,8.59,4.65,4.65,2.67,2.52,3.75,4.08,4.35,2.24,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002649,Calton,28.03,28.07,29.21,26.36,25.67,23.9,23.23,19.05,18.12,17.07,15.23,11.74,9.13,8.25,7.17,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002975,Calton,"","","","","","","","","","","","","","","",7.16,5.63,5.3
http://statistics.gov.scot/id/statistical-geography/S13002800,Cambuslang East,18.26,13.11,11.57,11.91,10.68,11.23,10.97,12.3,11.99,10.1,9.97,9.14,8.88,6.18,4.97,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003108,Cambuslang East,"","","","","","","","","","","","","","","",4.89,4.06,4.25
http://statistics.gov.scot/id/statistical-geography/S13002799,Cambuslang West,13.4,11.22,10.61,10.77,12.5,10.31,10.75,9.52,10.47,8.5,8.2,6.22,7.04,8.28,8.93,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003107,Cambuslang West,"","","","","","","","","","","","","","","",8,6.31,5.58
http://statistics.gov.scot/id/statistical-geography/S13002565,Campsie and Kirkintilloch North,7.35,7.19,6.13,8.64,10.59,11.3,8.38,6.55,8.52,11.5,13.93,12.97,11.11,6.12,3.29,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002656,Canal,26.84,25.64,23,20.21,18.87,20.82,18.28,19.44,17.23,16.31,12.09,10.03,9.74,8.33,6.82,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002982,Canal,"","","","","","","","","","","","","","","",6.99,7.32,8.18
http://statistics.gov.scot/id/statistical-geography/S13002673,Caol and Mallaig,19.13,15.89,19.82,18.02,19.83,15.57,14.52,14.63,14.75,15.93,14.16,12.5,13.86,12.24,12.33,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003000,Caol and Mallaig,"","","","","","","","","","","","","","","",7.79,6.85,7.41
http://statistics.gov.scot/id/statistical-geography/S13002970,Cardonald,"","","","","","","","","","","","","","","",7.83,7.93,8.55
http://statistics.gov.scot/id/statistical-geography/S13002512,Carnoustie and District,9.48,9.9,9.26,8.7,4.55,4.35,8.46,10.19,12.9,11.17,11.7,10.91,7.64,6.43,5.97,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002871,Carnoustie and District,"","","","","","","","","","","","","","","",5.59,5.07,3.01
http://statistics.gov.scot/id/statistical-geography/S13002738,Carse of Gowrie,4.12,1.03,1.04,3.25,3.31,4.19,3.66,4.79,3.65,5.67,6.62,7.35,7.14,5.13,3.9,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003063,Carse of Gowrie,"","","","","","","","","","","","","","","",2.76,1.8,2.02
http://statistics.gov.scot/id/statistical-geography/S13002612,"Carse, Kinnaird and Tryst",10.34,10.99,12.55,12.96,10.91,11.07,12.46,12.81,12.14,10.96,10.33,9.88,7.05,7.28,6.23,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002939,"Carse, Kinnaird and Tryst","","","","","","","","","","","","","","","",5,3.56,4
http://statistics.gov.scot/id/statistical-geography/S13002810,Castle,22.98,26.54,24.26,22.11,17.68,14.14,15.76,16.13,16.43,16.37,14.29,13.08,11.47,11.23,12.17,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002883,Castle Douglas and Crocketford,"","","","","","","","","","","","","","","",7.41,3.66,2.67
http://statistics.gov.scot/id/statistical-geography/S13002536,Castle Douglas and Glenkens,16.16,14.29,13.59,13.68,19.78,13.91,13.01,11.9,11.76,13.33,7.77,9.52,5.49,8.14,6.45,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002492,Central Buchan,9.62,7.84,10.9,12.07,13.74,12.89,14.14,10.82,12.09,7.6,11.04,7.74,8.74,5.39,4.83,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002851,Central Buchan,"","","","","","","","","","","","","","","",5.24,7.27,7.64
http://statistics.gov.scot/id/statistical-geography/S13002593,City Centre,4.84,4.97,3.81,3.48,2.67,3.82,2.39,3.61,2.4,2.87,2.1,2.08,1.74,0.88,0.93,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002929,City Centre,"","","","","","","","","","","","","","","",2.44,1.98,1.56
http://statistics.gov.scot/id/statistical-geography/S13002529,Clackmannanshire Central,19.85,19.01,20.93,18.7,21.26,18.18,21.15,21.69,23.17,18.47,15.08,9.66,14.69,13.82,18.3,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002877,Clackmannanshire Central,"","","","","","","","","","","","","","","",14.06,13.67,10.66
http://statistics.gov.scot/id/statistical-geography/S13002531,Clackmannanshire East,17.46,14.49,11.94,11.11,11.54,17.54,23.21,20.31,16.18,13.79,14.89,19.15,22.22,20,13.25,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002879,Clackmannanshire East,"","","","","","","","","","","","","","","",6.8,3.09,0.93
http://statistics.gov.scot/id/statistical-geography/S13002528,Clackmannanshire North,19.88,17.5,14.94,14.84,16.31,17.36,18,20.15,24.44,26.52,25.74,20.42,17.16,14.05,10.94,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002876,Clackmannanshire North,"","","","","","","","","","","","","","","",10.24,8.9,8.94
http://statistics.gov.scot/id/statistical-geography/S13002530,Clackmannanshire South,21.51,23.3,25.14,22.35,20.83,12.29,16.33,19.74,24.57,21.83,15.38,14.23,13.12,15.76,12.57,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002878,Clackmannanshire South,"","","","","","","","","","","","","","","",12.28,9.42,9.14
http://statistics.gov.scot/id/statistical-geography/S13002527,Clackmannanshire West,25.95,26.81,24.16,21.6,17.82,15.38,13.94,12.83,11.98,12.44,13.7,15.84,14.15,13.25,9.94,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002875,Clackmannanshire West,"","","","","","","","","","","","","","","",10,9.34,9.88
http://statistics.gov.scot/id/statistical-geography/S13002917,"Clarkston, Netherlee and Williamwood","","","","","","","","","","","","","","","",0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S13002818,Clydebank Central,25.97,25.33,26.12,23.08,24.56,20.79,19.86,15.74,14.29,15.06,17.12,14.62,15.43,15.15,13.79,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003126,Clydebank Central,"","","","","","","","","","","","","","","",8.06,6.6,7.06
http://statistics.gov.scot/id/statistical-geography/S13002819,Clydebank Waterfront,16.56,16.28,15.12,18.37,23.91,22.41,20.63,18.47,18.01,17.11,17.37,13.95,12.75,11.62,12.45,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003127,Clydebank Waterfront,"","","","","","","","","","","","","","","",11.49,8.88,10.15
http://statistics.gov.scot/id/statistical-geography/S13002789,Clydesdale East,11.18,7.69,8.61,9.79,10.29,10.29,7.24,8.33,6.56,7.22,6.52,7.1,9.72,8.4,9.63,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003097,Clydesdale East,"","","","","","","","","","","","","","","",7.46,6.87,6.45
http://statistics.gov.scot/id/statistical-geography/S13002788,Clydesdale North,9.3,12.8,13.69,14.81,15.79,14.47,12.99,11.28,15.82,15.43,14.97,11.73,13.79,13.86,13.37,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003096,Clydesdale North,"","","","","","","","","","","","","","","",11.73,10.65,10.37
http://statistics.gov.scot/id/statistical-geography/S13002790,Clydesdale South,20.62,21.88,23.73,22.7,17.83,16.38,20.44,18.27,18.05,11.79,10.14,11.06,12.5,12.85,9.88,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003098,Clydesdale South,"","","","","","","","","","","","","","","",8.78,9.21,7.09
http://statistics.gov.scot/id/statistical-geography/S13002787,Clydesdale West,10.05,10.14,10.34,10.55,10.28,10.96,10.33,9.89,10.33,10.74,12.41,12.69,13.31,11.19,9.59,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003095,Clydesdale West,"","","","","","","","","","","","","","","",7.3,7.29,6.23
http://statistics.gov.scot/id/statistical-geography/S13003048,Coatbridge North,"","","","","","","","","","","","","","","",10.15,9.55,6.86
http://statistics.gov.scot/id/statistical-geography/S13002717,Coatbridge North and Glenboig,14.13,16.41,18.85,17.67,16.1,14.98,16.04,17.53,17.33,17.26,14.47,12.66,9.76,9.27,10.19,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002721,Coatbridge South,19.75,21.76,23.66,21.89,21.66,19.57,19.35,17.75,13.09,11.11,9.85,12.55,11.42,11.97,8.71,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003052,Coatbridge South,"","","","","","","","","","","","","","","",8.06,6.32,10.92
http://statistics.gov.scot/id/statistical-geography/S13002720,Coatbridge West,19.57,20.3,19.49,19.37,19.03,19.32,20.31,17.91,17.08,15.22,15.19,12.96,11.91,13.66,13.21,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003051,Coatbridge West,"","","","","","","","","","","","","","","",15.08,7.98,10.05
http://statistics.gov.scot/id/statistical-geography/S13002548,Coldside,22.85,25.26,24.74,22.19,19.55,17.88,17.72,19.07,17.01,15.76,12.73,12.78,12.32,11.86,11.6,11.75,10.89,9.23
http://statistics.gov.scot/id/statistical-geography/S13002590,Colinton / Fairmilehead,10.18,11.04,9.76,7.19,6.46,6.17,6.69,5.93,6.01,5.56,7.25,7.55,10.78,9.58,5.83,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002926,Colinton/Fairmilehead,"","","","","","","","","","","","","","","",3.45,1.82,1.77
http://statistics.gov.scot/id/statistical-geography/S13002588,Corstorphine / Murrayfield,1.67,2.06,3.72,5.51,5.81,5.17,4.72,4.69,4.44,5.48,5.17,4.35,1.14,1.07,0.92,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002924,Corstorphine/Murrayfield,"","","","","","","","","","","","","","","",0.97,1.98,1.42
http://statistics.gov.scot/id/statistical-geography/S13002521,Cowal,5.66,7.69,9.8,13.73,10.26,16.67,15.79,22.92,24,16.92,18.31,10.98,10.45,4.69,4,3.77,0,4.44
http://statistics.gov.scot/id/statistical-geography/S13002625,Cowdenbeath,19.21,21.8,20.57,19.28,17.92,17.65,21.03,21.67,22.53,21.14,18.83,18.8,14.68,12.24,8.58,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003128,Cowdenbeath,"","","","","","","","","","","","","","","",11.21,11.38,10.96
http://statistics.gov.scot/id/statistical-geography/S13002596,Craigentinny / Duddingston,10.14,7.48,7.93,9.32,11.08,9.12,8.49,8.9,7.61,6.72,5.76,6.69,6.09,3.28,3.63,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002932,Craigentinny/Duddingston,"","","","","","","","","","","","","","","",4.99,5,3.72
http://statistics.gov.scot/id/statistical-geography/S13002644,Craigton,24.93,23.72,21.65,20.8,20.63,20.84,18.7,17.5,16.57,16.43,14.81,12.36,11.16,9.83,8.85,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002668,Cromarty Firth,26.37,28,26.28,27.4,27.27,24.84,19.21,20,21.16,23.04,25,23.86,22.49,18.47,16.56,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002995,Cromarty Firth,"","","","","","","","","","","","","","","",14.86,11.81,8.23
http://statistics.gov.scot/id/statistical-geography/S13003006,Culloden  and Ardersier,"","","","","","","","","","","","","","","",12.59,8.33,9.63
http://statistics.gov.scot/id/statistical-geography/S13002679,Culloden and Ardersier,9.41,12.9,15.82,17.37,15.52,15.73,16.38,14.57,14.76,15,18.52,18.39,16.07,14.74,10.96,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003045,Cumbernauld East,"","","","","","","","","","","","","","","",11.02,9.3,8.91
http://statistics.gov.scot/id/statistical-geography/S13002713,Cumbernauld North,5.78,4.79,4.59,5.03,4.4,5.23,5.57,7.17,9.03,8.62,7.84,5.9,5.18,3.88,4.17,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003043,Cumbernauld North,"","","","","","","","","","","","","","","",4.52,5.5,7.18
http://statistics.gov.scot/id/statistical-geography/S13002714,Cumbernauld South,17.25,16.86,17,16.4,17.49,18,20.14,20.81,19.13,18.04,15.12,16.67,14.33,14.93,13.28,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003044,Cumbernauld South,"","","","","","","","","","","","","","","",16.22,14,12.22
http://statistics.gov.scot/id/statistical-geography/S13002560,Cumnock and New Cumnock,25.79,23.37,24.59,24.42,23.21,21.3,20.77,18.98,20.09,20.85,22.9,22.27,17.76,15.71,11.17,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002899,Cumnock and New Cumnock,"","","","","","","","","","","","","","","",11.49,10.19,9.8
http://statistics.gov.scot/id/statistical-geography/S13002638,Cupar,10.83,8.64,6.55,5.2,6.67,10,12.92,14.48,14.22,12.81,8.6,6.83,5.77,10.39,11.45,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002964,Cupar,"","","","","","","","","","","","","","","",11.59,9.72,6.9
http://statistics.gov.scot/id/statistical-geography/S13002692,Dalkeith,18.3,19.72,20.59,22.9,21.99,22.82,20.11,19.46,17.3,18.47,18.4,16.67,17.02,16.67,16.46,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003020,Dalkeith,"","","","","","","","","","","","","","","",13.59,9.55,5.85
http://statistics.gov.scot/id/statistical-geography/S13002709,Dalry and West Kilbride,20.29,18,15.28,10.26,7.89,12.58,12.96,15.48,12.05,14.79,14.56,15.48,14.58,12.23,13.33,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003037,Dalry and West Kilbride,"","","","","","","","","","","","","","","",12.4,11.81,13.11
http://statistics.gov.scot/id/statistical-geography/S13002535,Dee,22.68,18.18,15.05,11.9,13.48,18.18,18.75,23.08,18.07,15.73,8.43,7.41,8.43,9.09,9.3,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002882,Dee and Glenkens,"","","","","","","","","","","","","","","",6.98,6.17,4.23
http://statistics.gov.scot/id/statistical-geography/S13002988,Dennistoun,"","","","","","","","","","","","","","","",8.84,9.4,7.27
http://statistics.gov.scot/id/statistical-geography/S13002611,Denny and Banknock,14.03,13.08,13.42,12.02,14.45,17.71,19.93,19,16.84,14.23,11.58,10.28,8.7,8.7,8.54,"","",""
